measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Ghana,Both,All Ages,Cardiovascular diseases,Rate,2017,3710.14622607,3872.8192099800003,3536.2297287900005
Prevalence,Central African Republic,Both,All Ages,Chronic respiratory diseases,Number,2017,290116.010034,325860.079879,257499.608396
Prevalence,Central African Republic,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0635332416444,0.0713409587742,0.0563445980724
Prevalence,Central African Republic,Both,All Ages,Chronic respiratory diseases,Rate,2017,6276.15080327,7049.411033359999,5570.552186649999
Prevalence,Fiji,Both,All Ages,Cardiovascular diseases,Number,2017,57653.3004538,60462.2616772,55096.4464153
Prevalence,Fiji,Both,All Ages,Cardiovascular diseases,Percent,2017,0.065722446371,0.0688830522775,0.0627593038007
Prevalence,Fiji,Both,All Ages,Cardiovascular diseases,Rate,2017,6356.91224594,6666.63120147,6074.99088808
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Number,2017,105765.043044,116069.606249,95275.5332633
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.120565934838,0.132312669983,0.10873140369
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Rate,2017,11661.762501500001,12797.954246099998,10505.178357
Prevalence,Ghana,Both,All Ages,Chronic respiratory diseases,Number,2017,1388709.02639,1540133.61849,1249824.78729
Prevalence,Ghana,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0472571651044,0.0523502225394,0.0425460666502
Prevalence,Ghana,Both,All Ages,Chronic respiratory diseases,Rate,2017,4597.56866298,5098.88675496,4137.76764396
Prevalence,Qatar,Both,All Ages,Cardiovascular diseases,Number,2017,100870.767875,107546.931199,94325.3683187
Prevalence,Qatar,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0382414704375,0.0408039075182,0.0357557866142
Prevalence,Qatar,Both,All Ages,Cardiovascular diseases,Rate,2017,3671.61835052,3914.6255595,3433.37084205
Prevalence,Latvia,Both,All Ages,Cardiovascular diseases,Number,2017,241999.522575,250940.727047,233771.039443
Prevalence,Latvia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.129407993696,0.134289955352,0.124808770681
Prevalence,Latvia,Both,All Ages,Cardiovascular diseases,Rate,2017,12439.4016417,12899.0026872,12016.4363173
Prevalence,Qatar,Both,All Ages,Chronic respiratory diseases,Number,2017,162385.219292,180575.543378,146445.875001
Prevalence,Qatar,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0615619186863,0.0685965487537,0.05558023285
Prevalence,Qatar,Both,All Ages,Chronic respiratory diseases,Rate,2017,5910.69705886,6572.8108617200005,5330.51718884
Prevalence,Haiti,Both,All Ages,Chronic respiratory diseases,Number,2017,1086193.0996,1225203.03986,957583.5153
Prevalence,Haiti,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0938213626286,0.105656993379,0.0826271196572
Prevalence,Haiti,Both,All Ages,Chronic respiratory diseases,Rate,2017,9185.69328772,10361.2694128,8098.07065809
Prevalence,Uzbekistan,Both,All Ages,Cardiovascular diseases,Number,2017,1526860.16579,1585145.09205,1470659.21776
Prevalence,Uzbekistan,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0493945952296,0.051359169956,0.047545169852
Prevalence,Uzbekistan,Both,All Ages,Cardiovascular diseases,Rate,2017,4736.374761550001,4917.17668429,4562.037413710001
Prevalence,Uzbekistan,Both,All Ages,Chronic respiratory diseases,Number,2017,1920855.63166,2089489.16411,1755070.87522
Prevalence,Uzbekistan,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.062140032956,0.0676011933761,0.05676034263
Prevalence,Uzbekistan,Both,All Ages,Chronic respiratory diseases,Rate,2017,5958.56276705,6481.67000697,5444.2925320800005
Prevalence,Tanzania,Both,All Ages,Chronic respiratory diseases,Number,2017,3580941.98053,4153752.62091,3067696.53716
Prevalence,Tanzania,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.068264762527,0.0791955230173,0.0585206858889
Prevalence,Tanzania,Both,All Ages,Chronic respiratory diseases,Rate,2017,6634.67468612,7695.96310585,5683.7470895900005
Prevalence,Argentina,Both,All Ages,Cardiovascular diseases,Number,2017,3136195.37474,3308243.75386,2984909.45268
Prevalence,Argentina,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0761960736589,0.0803955348825,0.072386221921
Prevalence,Argentina,Both,All Ages,Cardiovascular diseases,Rate,2017,7084.89994079,7473.57009854,6743.13372658
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Number,2017,166836.441865,173845.464946,160123.989615
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0346993042168,0.0361627217362,0.0333154661564
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Rate,2017,3395.7660096,3538.4267021399996,3259.14167899
Prevalence,Kiribati,Both,All Ages,Chronic respiratory diseases,Number,2017,14138.4716602,15694.7783556,12710.2311327
Prevalence,Kiribati,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.122138823761,0.135475142801,0.109875006424
Prevalence,Kiribati,Both,All Ages,Chronic respiratory diseases,Rate,2017,11957.3791583,13273.5998708,10749.4682944
Prevalence,Lithuania,Both,All Ages,Cardiovascular diseases,Number,2017,380357.780077,395265.792554,365826.619296
Prevalence,Lithuania,Both,All Ages,Cardiovascular diseases,Percent,2017,0.138685649862,0.144299921164,0.133273534322
Prevalence,Lithuania,Both,All Ages,Cardiovascular diseases,Rate,2017,13356.913273900002,13880.4336018,12846.626737100001
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Number,2017,6977.61679553,7351.99321073,6628.27616429
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Percent,2017,0.109580427509,0.115410875149,0.104108572121
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Rate,2017,10590.4271807,11158.6449949,10060.2079634
Prevalence,Bermuda,Both,All Ages,Chronic respiratory diseases,Number,2017,7438.89341116,8100.8231487,6809.49031396
Prevalence,Bermuda,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.116823129937,0.127070897434,0.106962172518
Prevalence,Bermuda,Both,All Ages,Chronic respiratory diseases,Rate,2017,11290.539633299999,12295.1976548,10335.2496162
Prevalence,Denmark,Both,All Ages,Cardiovascular diseases,Number,2017,670671.797035,702879.435919,638643.057688
Prevalence,Denmark,Both,All Ages,Cardiovascular diseases,Percent,2017,0.122948979039,0.129078411589,0.116986025798
Prevalence,Denmark,Both,All Ages,Cardiovascular diseases,Rate,2017,11699.9171958,12261.781746600001,11141.1735601
Prevalence,Denmark,Both,All Ages,Chronic respiratory diseases,Number,2017,640118.210114,696794.053442,587186.434734
Prevalence,Denmark,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.117348055533,0.127667537874,0.107549081479
Prevalence,Denmark,Both,All Ages,Chronic respiratory diseases,Rate,2017,11166.907699000001,12155.6218165,10243.5091132
Prevalence,Venezuela,Both,All Ages,Cardiovascular diseases,Number,2017,1424294.11628,1492108.53946,1357397.54373
Prevalence,Venezuela,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0481414633226,0.050489238085,0.0458085096926
Prevalence,Venezuela,Both,All Ages,Cardiovascular diseases,Rate,2017,4619.57083477,4839.520863289999,4402.5977728299995
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Number,2017,265680.169279,289867.425219,243325.677819
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0968717432541,0.105576578504,0.0886652922569
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Rate,2017,9329.81304848,10179.1898638,8544.79688906
Prevalence,Congo,Both,All Ages,Chronic respiratory diseases,Number,2017,349283.306549,395259.815427,308933.425342
Prevalence,Congo,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0726447044301,0.0822804652455,0.0642628776196
Prevalence,Congo,Both,All Ages,Chronic respiratory diseases,Rate,2017,7109.26441992,8045.06396312,6287.98848306
Prevalence,Guinea,Both,All Ages,Cardiovascular diseases,Number,2017,382866.80421,401781.714092,364952.332354
Prevalence,Guinea,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0329650741923,0.0345611566937,0.031395216477
Prevalence,Guinea,Both,All Ages,Cardiovascular diseases,Rate,2017,3239.14745228,3399.17224806,3087.58660857
Prevalence,Djibouti,Both,All Ages,Cardiovascular diseases,Number,2016,39547.8107107,41100.8275125,38020.8592285
Prevalence,Djibouti,Both,All Ages,Cardiovascular diseases,Percent,2016,0.0381036487589,0.0397002320576,0.0366057936754
Prevalence,Djibouti,Both,All Ages,Cardiovascular diseases,Rate,2016,3651.06690132,3794.4419236199997,3510.09823792
Prevalence,Democratic Republic of the Congo,Both,All Ages,Cardiovascular diseases,Number,2017,2254151.50531,2339838.44764,2165607.71456
Prevalence,Democratic Republic of the Congo,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0282767441663,0.0293620015573,0.0271587369469
Prevalence,Democratic Republic of the Congo,Both,All Ages,Cardiovascular diseases,Rate,2017,2786.87109285,2892.8082767700002,2677.4019066299998
Prevalence,Saudi Arabia,Both,All Ages,Chronic respiratory diseases,Number,2017,1647399.66186,1806790.11703,1495612.88377
Prevalence,Saudi Arabia,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0496984422134,0.0544796553577,0.0451824064069
Prevalence,Saudi Arabia,Both,All Ages,Chronic respiratory diseases,Rate,2017,4782.8274730699995,5245.57920574,4342.15118235
Prevalence,Uganda,Both,All Ages,Cardiovascular diseases,Number,2017,1046080.51228,1093886.1366,998702.573497
Prevalence,Uganda,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0274553861408,0.0286973406451,0.0261968620061
Prevalence,Uganda,Both,All Ages,Cardiovascular diseases,Rate,2017,2676.87778242,2799.21044431,2555.63955055
Prevalence,Chile,Both,All Ages,Chronic respiratory diseases,Number,2017,1442904.96793,1567553.05209,1320287.36087
Prevalence,Chile,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.08592304051,0.0932571249795,0.078525200356
Prevalence,Chile,Both,All Ages,Chronic respiratory diseases,Rate,2017,8052.7182267200005,8748.36757411,7368.400782950001
Prevalence,Democratic Republic of the Congo,Both,All Ages,Chronic respiratory diseases,Number,2017,4429402.4156,5019856.40964,3890859.22547
Prevalence,Democratic Republic of the Congo,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0555633943109,0.0629541192089,0.0488580193831
Prevalence,Democratic Republic of the Congo,Both,All Ages,Chronic respiratory diseases,Rate,2017,5476.1951543899995,6206.19008319,4810.37901679
Prevalence,Albania,Both,All Ages,Cardiovascular diseases,Number,2017,328947.408019,346031.6428,312619.435733
Prevalence,Albania,Both,All Ages,Cardiovascular diseases,Percent,2017,0.123102336071,0.129514458722,0.116846813701
Prevalence,Albania,Both,All Ages,Cardiovascular diseases,Rate,2017,11891.8364607,12509.451681600001,11301.5610202
Prevalence,Moldova,Both,All Ages,Cardiovascular diseases,Number,2017,333717.46014,347580.70981,320589.105428
Prevalence,Moldova,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0925157233043,0.0964692565416,0.0888364560058
Prevalence,Moldova,Both,All Ages,Cardiovascular diseases,Rate,2017,8966.51144414,9338.99715935,8613.77130668
Prevalence,Argentina,Both,All Ages,Chronic respiratory diseases,Number,2017,3590059.22249,3921715.21274,3301585.48863
Prevalence,Argentina,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0872219523567,0.0950977238413,0.0800130863286
Prevalence,Argentina,Both,All Ages,Chronic respiratory diseases,Rate,2017,8110.21232214,8859.44801217,7458.52857934
Prevalence,Djibouti,Both,All Ages,Chronic respiratory diseases,Number,2016,52945.3494842,59653.4778954,46700.0750592
Prevalence,Djibouti,Both,All Ages,Chronic respiratory diseases,Percent,2016,0.0510107929635,0.0574651838827,0.045019636092
Prevalence,Djibouti,Both,All Ages,Chronic respiratory diseases,Rate,2016,4887.93209047,5507.22871327,4311.36630003
Prevalence,Venezuela,Both,All Ages,Chronic respiratory diseases,Number,2017,2211857.19505,2424421.10751,2000112.93421
Prevalence,Venezuela,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0747608121514,0.0820651304158,0.0676787488438
Prevalence,Venezuela,Both,All Ages,Chronic respiratory diseases,Rate,2017,7173.96138352,7863.39346027,6487.18777359
Prevalence,Jamaica,Both,All Ages,Cardiovascular diseases,Number,2017,188677.885762,196556.762229,181396.288249
Prevalence,Jamaica,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0702477827033,0.0731777530515,0.0674984985132
Prevalence,Jamaica,Both,All Ages,Cardiovascular diseases,Rate,2017,6788.771552710001,7072.25942525,6526.774224
Prevalence,Albania,Both,All Ages,Chronic respiratory diseases,Number,2017,237657.979244,256386.194461,219189.134161
Prevalence,Albania,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0889387895041,0.0958793322285,0.0821399872628
Prevalence,Albania,Both,All Ages,Chronic respiratory diseases,Rate,2017,8591.6160269,9268.66307797,7923.94551181
Prevalence,Greenland,Both,All Ages,Cardiovascular diseases,Number,2017,4435.53870494,4665.58087958,4219.1811985
Prevalence,Greenland,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0844440724419,0.088752833313,0.0803596927276
Prevalence,Greenland,Both,All Ages,Cardiovascular diseases,Rate,2017,7898.696257279999,8308.34960148,7513.412227530001
Prevalence,Haiti,Both,All Ages,Cardiovascular diseases,Number,2017,497748.628641,516132.244544,479380.849363
Prevalence,Haiti,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0429942006922,0.0445857866825,0.0413832754699
Prevalence,Haiti,Both,All Ages,Cardiovascular diseases,Rate,2017,4209.34936776,4364.81551578,4054.0171465400003
Prevalence,Tanzania,Both,All Ages,Cardiovascular diseases,Number,2017,1661007.91042,1725857.06378,1595897.35592
Prevalence,Tanzania,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0316652498046,0.0329213479914,0.0303912755435
Prevalence,Tanzania,Both,All Ages,Cardiovascular diseases,Rate,2017,3077.4715693900002,3197.6223672899996,2956.83645437
Prevalence,Zambia,Both,All Ages,Cardiovascular diseases,Number,2017,491061.583369,510441.794694,471426.922199
Prevalence,Zambia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0290276743343,0.0302041034076,0.0278631158491
Prevalence,Zambia,Both,All Ages,Cardiovascular diseases,Rate,2017,2828.02980805,2939.64068777,2714.9535485
Prevalence,Moldova,Both,All Ages,Chronic respiratory diseases,Number,2017,290236.06912,314310.929621,268083.745561
Prevalence,Moldova,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0804614929424,0.0870568692471,0.0742946340712
Prevalence,Moldova,Both,All Ages,Chronic respiratory diseases,Rate,2017,7798.2285798699995,8445.085691,7203.02729008
Prevalence,Guinea,Both,All Ages,Chronic respiratory diseases,Number,2017,666787.915651,755288.307348,590310.484549
Prevalence,Guinea,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0574106577025,0.0649989084535,0.0507806402848
Prevalence,Guinea,Both,All Ages,Chronic respiratory diseases,Rate,2017,5641.1899763599995,6389.92508512,4994.17207513
Prevalence,China,Both,All Ages,Chronic respiratory diseases,Number,2017,93899004.6633,100857038.941,86773639.9252
Prevalence,China,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0692261213274,0.0743325690606,0.0639710975317
Prevalence,China,Both,All Ages,Chronic respiratory diseases,Rate,2017,6647.80943609,7140.420471689999,6143.35183176
Prevalence,Guinea-Bissau,Both,All Ages,Cardiovascular diseases,Number,2017,51301.6072929,53193.1583328,49272.2006081
Prevalence,Guinea-Bissau,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0282602490591,0.029337965505,0.0271653979618
Prevalence,Guinea-Bissau,Both,All Ages,Cardiovascular diseases,Rate,2017,2764.77974589,2866.72045066,2655.40963461
Prevalence,Guinea-Bissau,Both,All Ages,Chronic respiratory diseases,Number,2017,86699.1982453,96986.5266427,76767.1142959
Prevalence,Guinea-Bissau,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0477592062462,0.0534361217169,0.0423334203154
Prevalence,Guinea-Bissau,Both,All Ages,Chronic respiratory diseases,Rate,2017,4672.44984987,5226.86127464,4137.18349104
Prevalence,Zambia,Both,All Ages,Chronic respiratory diseases,Number,2017,826171.111833,947439.177992,719604.225953
Prevalence,Zambia,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0488359561372,0.0559836999798,0.0425255854921
Prevalence,Zambia,Both,All Ages,Chronic respiratory diseases,Rate,2017,4757.92977897,5456.31409058,4144.20974868
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Number,2017,2245901.18507,2597155.8283,1920204.21859
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0589448544948,0.068125222615,0.0503541186047
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Rate,2017,5747.17042642,6646.01687217,4913.725043259999
Prevalence,Greenland,Both,All Ages,Chronic respiratory diseases,Number,2017,6377.77535716,6942.56389546,5845.64175559
Prevalence,Greenland,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.121419478293,0.131778748559,0.111275603557
Prevalence,Greenland,Both,All Ages,Chronic respiratory diseases,Rate,2017,11357.382652799999,12363.1439392,10409.7724601
Prevalence,Kiribati,Both,All Ages,Cardiovascular diseases,Number,2017,5603.69287957,5831.95365967,5372.77015986
Prevalence,Kiribati,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0484097327088,0.050410625157,0.046384551821
Prevalence,Kiribati,Both,All Ages,Cardiovascular diseases,Rate,2017,4739.23080639,4932.2785954500005,4543.93172583
Prevalence,Bosnia and Herzegovina,Both,All Ages,Chronic respiratory diseases,Number,2017,415636.558826,455805.087099,380702.955518
Prevalence,Bosnia and Herzegovina,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.125850125929,0.137825891635,0.115361097578
Prevalence,Bosnia and Herzegovina,Both,All Ages,Chronic respiratory diseases,Rate,2017,12227.3397807,13409.0314131,11199.6509782
Prevalence,Jamaica,Both,All Ages,Chronic respiratory diseases,Number,2017,253602.314268,281150.606119,227773.593611
Prevalence,Jamaica,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0944184487989,0.104577533409,0.0848507521999
Prevalence,Jamaica,Both,All Ages,Chronic respiratory diseases,Rate,2017,9124.80108546,10116.0092458,8195.46438374
Prevalence,Saudi Arabia,Both,All Ages,Cardiovascular diseases,Number,2017,1475738.7199,1570731.38869,1390910.59245
Prevalence,Saudi Arabia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0445201023079,0.0473540529135,0.0419591963108
Prevalence,Saudi Arabia,Both,All Ages,Cardiovascular diseases,Rate,2017,4284.45134232,4560.23963859,4038.17333957
Prevalence,Eritrea,Both,All Ages,Chronic respiratory diseases,Number,2016,276727.822667,311612.125816,242802.538314
Prevalence,Eritrea,Both,All Ages,Chronic respiratory diseases,Percent,2016,0.0497922203625,0.0561149634229,0.0437614514487
Prevalence,Eritrea,Both,All Ages,Chronic respiratory diseases,Rate,2016,4833.97874513,5443.34999786,4241.35996938
Prevalence,China,Both,All Ages,Cardiovascular diseases,Number,2017,106670347.158,111109812.174,102572387.086
Prevalence,China,Both,All Ages,Cardiovascular diseases,Percent,2017,0.078641974354,0.0818975177951,0.0756263705243
Prevalence,China,Both,All Ages,Cardiovascular diseases,Rate,2017,7551.98782917,7866.29060089,7261.8627343
Prevalence,Papua New Guinea,Both,All Ages,Cardiovascular diseases,Number,2017,359998.506663,373012.23262,345995.174263
Prevalence,Papua New Guinea,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0397716468498,0.0412244596837,0.038212776327
Prevalence,Papua New Guinea,Both,All Ages,Cardiovascular diseases,Rate,2017,3901.3440984800004,4042.3753028399997,3749.5884183600006
Prevalence,Tunisia,Both,All Ages,Cardiovascular diseases,Number,2017,802767.309993,841389.178969,765526.834338
Prevalence,Tunisia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0734830799264,0.0770662078795,0.069909914409
Prevalence,Tunisia,Both,All Ages,Cardiovascular diseases,Rate,2017,7015.857841790001,7353.39717473,6690.39132128
Prevalence,Bulgaria,Both,All Ages,Cardiovascular diseases,Number,2017,1178532.85815,1238783.30856,1123426.65647
Prevalence,Bulgaria,Both,All Ages,Cardiovascular diseases,Percent,2017,0.171992832308,0.180687267297,0.163770477358
Prevalence,Bulgaria,Both,All Ages,Cardiovascular diseases,Rate,2017,16711.2329647,17565.5657956,15929.843996500002
Prevalence,Russian Federation,Both,All Ages,Chronic respiratory diseases,Number,2017,12454647.3992,13379306.0584,11559329.1345
Prevalence,Russian Federation,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0887770511946,0.0954304555871,0.0823585482362
Prevalence,Russian Federation,Both,All Ages,Chronic respiratory diseases,Rate,2017,8519.50112589,9152.00642575,7907.065886259999
Prevalence,Finland,Both,All Ages,Cardiovascular diseases,Number,2017,696444.752155,727507.006741,666035.378095
Prevalence,Finland,Both,All Ages,Cardiovascular diseases,Percent,2017,0.1328175024,0.138781362699,0.126966126497
Prevalence,Finland,Both,All Ages,Cardiovascular diseases,Rate,2017,12621.3763403,13184.3045609,12070.279999800001
Prevalence,Equatorial Guinea,Both,All Ages,Cardiovascular diseases,Number,2017,33886.4219955,35323.119935,32536.931902
Prevalence,Equatorial Guinea,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0260187712858,0.027131250023,0.0249503246556
Prevalence,Equatorial Guinea,Both,All Ages,Cardiovascular diseases,Rate,2017,2519.37866596,2626.19390124,2419.04713636
Prevalence,Paraguay,Both,All Ages,Cardiovascular diseases,Number,2017,367727.917754,385317.748827,351524.013461
Prevalence,Paraguay,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0553262856163,0.0579769385479,0.0528096453949
Prevalence,Paraguay,Both,All Ages,Cardiovascular diseases,Rate,2017,5305.4196684300005,5559.19815855,5071.63673168
Prevalence,Samoa,Both,All Ages,Cardiovascular diseases,Number,2017,10474.0585519,10910.4771698,10062.8757973
Prevalence,Samoa,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0546806854879,0.0569637143435,0.0524991122174
Prevalence,Samoa,Both,All Ages,Cardiovascular diseases,Rate,2017,5265.50559515,5484.901416070001,5058.79631582
Prevalence,Chile,Both,All Ages,Cardiovascular diseases,Number,2017,1194515.8944,1255213.18438,1138114.22725
Prevalence,Chile,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0711324240511,0.0748073794733,0.0677500097713
Prevalence,Chile,Both,All Ages,Cardiovascular diseases,Rate,2017,6666.48194356,7005.22786527,6351.7094927
Prevalence,Guam,Both,All Ages,Chronic respiratory diseases,Number,2017,21268.3723314,23411.1238019,19264.0431682
Prevalence,Guam,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.132446711536,0.145603733826,0.120051027902
Prevalence,Guam,Both,All Ages,Chronic respiratory diseases,Rate,2017,12672.0593795,13948.7472918,11477.8458414
Prevalence,Equatorial Guinea,Both,All Ages,Chronic respiratory diseases,Number,2017,81552.6918012,93608.5815848,70422.462078
Prevalence,Equatorial Guinea,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0626171758118,0.0721666623494,0.0538849402155
Prevalence,Equatorial Guinea,Both,All Ages,Chronic respiratory diseases,Rate,2017,6063.25778222,6959.58586087,5235.75043087
Prevalence,North Korea,Both,All Ages,Cardiovascular diseases,Number,2017,1775509.75978,1857566.23576,1702345.46337
Prevalence,North Korea,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0711568039049,0.0744918914722,0.0682317734364
Prevalence,North Korea,Both,All Ages,Cardiovascular diseases,Rate,2017,6904.127042110001,7223.2062989999995,6619.62531264
Prevalence,Finland,Both,All Ages,Chronic respiratory diseases,Number,2017,583678.916038,631794.091,534693.320796
Prevalence,Finland,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.111311907769,0.120456588814,0.102091037862
Prevalence,Finland,Both,All Ages,Chronic respiratory diseases,Rate,2017,10577.7683562,11449.7395054,9690.02294512
Prevalence,Saint Lucia,Both,All Ages,Cardiovascular diseases,Number,2017,13624.4515748,14217.5759397,13021.5718624
Prevalence,Saint Lucia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0800320268126,0.0836237487335,0.0764017649677
Prevalence,Saint Lucia,Both,All Ages,Cardiovascular diseases,Rate,2017,7720.353837379999,8056.450299079999,7378.729466260001
Prevalence,Saint Lucia,Both,All Ages,Chronic respiratory diseases,Number,2017,16277.0945505,17911.1536141,14664.3065179
Prevalence,Saint Lucia,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0956124696704,0.104969677918,0.0863050023471
Prevalence,Saint Lucia,Both,All Ages,Chronic respiratory diseases,Rate,2017,9223.48534066,10149.4319076,8309.59209455
Prevalence,Turkey,Both,All Ages,Chronic respiratory diseases,Number,2017,8223514.24583,8837354.51549,7658549.55356
Prevalence,Turkey,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.107606751409,0.115706083062,0.100271996425
Prevalence,Turkey,Both,All Ages,Chronic respiratory diseases,Rate,2017,10221.0242553,10983.9676999,9518.828375269999
Prevalence,Samoa,Both,All Ages,Chronic respiratory diseases,Number,2017,23236.4385631,25920.4206007,20629.2361089
Prevalence,Samoa,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.121304151473,0.135126483655,0.107765721447
Prevalence,Samoa,Both,All Ages,Chronic respiratory diseases,Rate,2017,11681.393287899999,13030.681375799999,10370.7037359
Prevalence,Russian Federation,Both,All Ages,Cardiovascular diseases,Number,2017,14678457.0176,15254405.3599,14142634.0416
Prevalence,Russian Federation,Both,All Ages,Cardiovascular diseases,Percent,2017,0.104628575139,0.108757242815,0.100766753412
Prevalence,Russian Federation,Both,All Ages,Cardiovascular diseases,Rate,2017,10040.6801638,10434.6529832,9674.15477759
Prevalence,Croatia,Both,All Ages,Cardiovascular diseases,Number,2017,574641.975858,595633.381403,553424.262179
Prevalence,Croatia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.139244975775,0.144460984422,0.13407025867
Prevalence,Croatia,Both,All Ages,Cardiovascular diseases,Rate,2017,13440.3587395,13931.3288266,12944.095508699998
Prevalence,Croatia,Both,All Ages,Chronic respiratory diseases,Number,2017,527010.361672,576267.229782,479790.331544
Prevalence,Croatia,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.127702774252,0.139317347861,0.116228443304
Prevalence,Croatia,Both,All Ages,Chronic respiratory diseases,Rate,2017,12326.2981436,13478.371966300001,11221.8641286
Prevalence,North Korea,Both,All Ages,Chronic respiratory diseases,Number,2017,3010771.70505,3249847.31573,2777652.63432
Prevalence,North Korea,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.120661754893,0.130389139391,0.111403305622
Prevalence,North Korea,Both,All Ages,Chronic respiratory diseases,Rate,2017,11707.4830098,12637.1362431,10800.9919746
Prevalence,Ukraine,Both,All Ages,Chronic respiratory diseases,Number,2017,4249447.80399,4570173.24879,3964365.03219
Prevalence,Ukraine,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0985044820738,0.105886509732,0.0919208234261
Prevalence,Ukraine,Both,All Ages,Chronic respiratory diseases,Rate,2017,9508.91681183,10226.5986648,8870.99195982
Prevalence,Syria,Both,All Ages,Cardiovascular diseases,Number,2017,988451.81562,1030508.20011,946532.932186
Prevalence,Syria,Both,All Ages,Cardiovascular diseases,Percent,2017,0.057216106643,0.0596649551389,0.0547577911753
Prevalence,Syria,Both,All Ages,Cardiovascular diseases,Rate,2017,5451.66432016,5683.62028113,5220.46672656
Prevalence,Syria,Both,All Ages,Chronic respiratory diseases,Number,2017,1377309.23796,1509583.18832,1244533.40908
Prevalence,Syria,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0797241381199,0.0872547543592,0.0719845329607
